--- SIMULAÇÃO DE EUROMILHÕES (5 semanas, 100 apostas p/ sem) ---

Semana 1 - Chave Sorteada: Números [15, 27, 36, 46, 50] + Estrelas [6, 9]
   Aposta 40: [7, 8, 24, 26, 39] + [3, 9] -> Sem prémio
   Aposta 41: [2, 20, 36, 43, 49] + [6, 10] -> Sem prémio
   Aposta 42: [20, 25, 31, 33, 45] + [5, 12] -> Sem prémio
   Aposta 43: [9, 17, 18, 31, 47] + [5, 7] -> Sem prémio
   Aposta 44: [22, 30, 32, 33, 49] + [1, 11] -> Sem prémio
   Aposta 45: [6, 9, 16, 42, 48] + [4, 8] -> Sem prémio
   Aposta 46: [10, 21, 24, 31, 38] + [2, 6] -> PRÉMIO 2+1
   Aposta 47: [2, 24, 34, 38, 44] + [3, 10] -> Sem prémio
   Aposta 48: [20, 21, 33, 35, 48] + [2, 3] -> PRÉMIO 2+0
   Aposta 49: [1, 14, 24, 45, 46] + [2, 8] -> Sem prémio
   Aposta 50: [4, 10, 33, 37, 48] + [3, 9] -> Sem prémio
   Aposta 51: [8, 16, 41, 43, 44] + [5, 6] -> Sem prémio
   Aposta 52: [7, 8, 17, 27, 39] + [3, 6] -> PRÉMIO 2+1
   Aposta 53: [16, 22, 27, 43, 46] + [2, 9] -> Sem prémio
   Aposta 54: [2, 3, 4, 11, 42] + [5, 6] -> Sem prémio
   Aposta 55: [4, 23, 31, 36, 48] + [1, 8] -> Sem prémio
   Aposta 56: [2, 17, 26, 34, 48] + [2, 7] -> Sem prémio
   Aposta 57: [4, 34, 36, 42, 46] + [1, 8] -> Sem prémio
   Aposta 58: [3, 26, 31, 41, 44] + [3, 7] -> Sem prémio
   Aposta 59: [2, 4, 24, 29, 33] + [4, 10] -> Sem prémio
   Aposta 60: [2, 18, 25, 43, 45] + [5, 12] -> Sem prémio
   Aposta 61: [12, 14, 30, 44, 48] + [4, 5] -> Sem prémio
   Aposta 62: [3, 22, 42, 46, 50] + [6, 7] -> Sem prémio
   Aposta 63: [2, 4, 20, 24, 44] + [1, 8] -> Sem prémio
   Aposta 64: [16, 21, 22, 24, 49] + [9, 11] -> Sem prémio
   Aposta 65: [6, 15, 21, 41, 42] + [7, 8] -> Sem prémio
   Aposta 66: [2, 13, 22, 33, 47] + [3, 11] -> Sem prémio
   Aposta 67: [4, 8, 26, 38, 43] + [5, 10] -> Sem prémio
   Aposta 68: [19, 25, 30, 33, 34] + [6, 7] -> Sem prémio
   Aposta 69: [1, 2, 21, 38, 44] + [2, 5] -> Sem prémio
   Aposta 70: [5, 12, 18, 32, 35] + [2, 10] -> Sem prémio
   Aposta 71: [6, 15, 23, 47, 50] + [3, 10] -> Sem prémio
   Aposta 72: [4, 8, 17, 42, 45] + [2, 11] -> Sem prémio
   Aposta 73: [3, 16, 19, 27, 50] + [5, 9] -> Sem prémio
   Aposta 74: [17, 21, 38, 47, 50] + [4, 5] -> Sem prémio
   Aposta 75: [3, 7, 10, 24, 41] + [4, 10] -> PRÉMIO 2+0
   Aposta 76: [18, 25, 27, 30, 45] + [4, 11] -> Sem prémio
   Aposta 77: [22, 27, 29, 34, 44] + [2, 6] -> Sem prémio
   Aposta 78: [2, 5, 22, 30, 37] + [1, 7] -> Sem prémio
   Aposta 79: [8, 18, 19, 35, 39] + [5, 10] -> Sem prémio
   Aposta 80: [5, 21, 22, 24, 37] + [1, 9] -> Sem prémio
   Aposta 81: [7, 18, 27, 39, 40] + [1, 11] -> PRÉMIO 2+0
   Aposta 82: [14, 18, 27, 42, 50] + [8, 10] -> Sem prémio
   Aposta 83: [11, 23, 24, 31, 49] + [6, 11] -> Sem prémio
   Aposta 84: [9, 13, 16, 36, 46] + [7, 8] -> Sem prémio
   Aposta 85: [9, 16, 23, 33, 37] + [5, 8] -> Sem prémio
   Aposta 86: [1, 14, 17, 23, 33] + [8, 12] -> Sem prémio
   Aposta 87: [5, 15, 39, 40, 49] + [4, 9] -> Sem prémio
   Aposta 88: [7, 16, 28, 31, 34] + [2, 6] -> Sem prémio
   Aposta 89: [1, 15, 19, 27, 49] + [4, 5] -> Sem prémio
   Aposta 90: [9, 22, 30, 34, 43] + [3, 6] -> Sem prémio
   Aposta 91: [5, 7, 15, 17, 37] + [6, 12] -> Sem prémio
   Aposta 92: [9, 10, 12, 18, 45] + [5, 12] -> Sem prémio
   Aposta 93: [5, 15, 23, 37, 39] + [10, 12] -> Sem prémio
   Aposta 94: [6, 15, 22, 27, 29] + [5, 9] -> Sem prémio
   Aposta 95: [1, 22, 38, 44, 45] + [7, 9] -> Sem prémio
   Aposta 96: [15, 23, 29, 36, 48] + [3, 10] -> Sem prémio
   Aposta 97: [15, 23, 37, 41, 47] + [8, 12] -> Sem prémio
   Aposta 98: [4, 13, 34, 38, 49] + [10, 12] -> Sem prémio
   Aposta 99: [21, 22, 23, 27, 29] + [4, 5] -> PRÉMIO 2+0
   Aposta 100: [1, 10, 14, 18, 45] + [1, 10] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 2+1: 4 aposta(s)
   Prémio 2+0: 7 aposta(s)

Semana 5 - Chave Sorteada: Números [2, 10, 31, 33, 45] + Estrelas [8, 12]
  Apostas da semana:
   Aposta 01: [4, 6, 17, 45, 46] + [3, 6] -> Sem prémio
   Aposta 02: [3, 11, 19, 33, 37] + [7, 8] -> Sem prémio
   Aposta 03: [4, 10, 22, 40, 45] + [4, 8] -> PRÉMIO 2+1
   Aposta 04: [19, 27, 31, 39, 42] + [1, 6] -> Sem prémio
   Aposta 05: [3, 13, 20, 42, 48] + [5, 12] -> Sem prémio
   Aposta 06: [2, 17, 21, 22, 45] + [2, 7] -> PRÉMIO 2+0
   Aposta 07: [9, 36, 39, 41, 46] + [8, 9] -> Sem prémio
   Aposta 08: [7, 12, 17, 45, 50] + [1, 11] -> Sem prémio
   Aposta 09: [2, 5, 9, 16, 36] + [1, 10] -> Sem prémio
   Aposta 10: [23, 29, 34, 37, 49] + [6, 11] -> Sem prémio
   Aposta 11: [11, 15, 25, 27, 48] + [8, 10] -> Sem prémio
   Aposta 12: [15, 25, 30, 31, 40] + [2, 9] -> Sem prémio
   Aposta 13: [7, 13, 28, 37, 41] + [3, 12] -> Sem prémio
   Aposta 14: [6, 13, 14, 25, 43] + [11, 12] -> Sem prémio
   Aposta 15: [5, 8, 19, 25, 28] + [3, 5] -> Sem prémio
   Aposta 16: [7, 9, 15, 16, 27] + [2, 10] -> Sem prémio
   Aposta 17: [1, 18, 31, 33, 35] + [3, 7] -> PRÉMIO 2+0
   Aposta 18: [16, 21, 30, 40, 43] + [6, 8] -> Sem prémio
   Aposta 19: [15, 24, 29, 44, 47] + [2, 4] -> Sem prémio
   Aposta 20: [7, 12, 19, 26, 35] + [5, 9] -> Sem prémio
   Aposta 21: [2, 26, 34, 41, 42] + [3, 9] -> Sem prémio
   Aposta 22: [4, 10, 22, 24, 33] + [8, 11] -> PRÉMIO 2+1
   Aposta 23: [3, 6, 9, 35, 36] + [7, 8] -> Sem prémio
   Aposta 24: [9, 20, 22, 27, 41] + [3, 9] -> Sem prémio
   Aposta 25: [10, 19, 35, 39, 42] + [7, 12] -> Sem prémio
   Aposta 26: [8, 29, 33, 40, 47] + [5, 8] -> Sem prémio
   Aposta 27: [19, 21, 28, 31, 37] + [2, 3] -> Sem prémio
   Aposta 28: [2, 12, 36, 41, 43] + [4, 11] -> Sem prémio
   Aposta 29: [9, 28, 29, 34, 36] + [9, 10] -> Sem prémio
   Aposta 30: [8, 25, 29, 30, 49] + [4, 10] -> Sem prémio
   Aposta 31: [20, 26, 39, 40, 44] + [5, 12] -> Sem prémio
   Aposta 32: [5, 17, 21, 42, 50] + [5, 6] -> Sem prémio
   Aposta 33: [1, 3, 9, 16, 49] + [8, 11] -> Sem prémio
   Aposta 34: [4, 29, 30, 41, 46] + [4, 7] -> Sem prémio
   Aposta 35: [26, 27, 28, 36, 48] + [9, 11] -> Sem prémio
   Aposta 36: [23, 41, 42, 46, 48] + [7, 10] -> Sem prémio
   Aposta 37: [3, 6, 10, 16, 43] + [2, 3] -> Sem prémio
   Aposta 38: [12, 19, 46, 47, 48] + [6, 7] -> Sem prémio
   Aposta 39: [13, 18, 40, 45, 48] + [1, 7] -> Sem prémio
   Aposta 40: [1, 14, 29, 36, 42] + [5, 12] -> Sem prémio
   Aposta 41: [17, 18, 39, 45, 49] + [9, 10] -> Sem prémio
   Aposta 42: [3, 10, 23, 39, 42] + [6, 8] -> Sem prémio
   Aposta 43: [10, 31, 36, 42, 45] + [7, 10] -> PRÉMIO 3+0
   Aposta 44: [1, 17, 19, 22, 39] + [10, 12] -> Sem prémio
   Aposta 45: [5, 14, 18, 39, 48] + [6, 10] -> Sem prémio
   Aposta 46: [8, 22, 33, 40, 41] + [6, 8] -> Sem prémio
   Aposta 47: [18, 24, 30, 35, 47] + [1, 4] -> Sem prémio
   Aposta 48: [14, 18, 38, 42, 45] + [2, 8] -> Sem prémio
   Aposta 49: [3, 24, 41, 43, 49] + [9, 10] -> Sem prémio
   Aposta 50: [6, 22, 33, 40, 49] + [11, 12] -> Sem prémio
   Aposta 51: [2, 4, 19, 40, 44] + [3, 4] -> Sem prémio
   Aposta 52: [5, 9, 19, 34, 42] + [3, 11] -> Sem prémio
   Aposta 53: [7, 13, 31, 32, 44] + [6, 9] -> Sem prémio
   Aposta 54: [18, 29, 33, 42, 46] + [5, 7] -> Sem prémio
   Aposta 55: [15, 17, 23, 36, 39] + [4, 11] -> Sem prémio
   Aposta 56: [4, 8, 10, 12, 36] + [3, 12] -> Sem prémio
   Aposta 57: [21, 22, 40, 42, 44] + [1, 9] -> Sem prémio
   Aposta 58: [8, 12, 26, 31, 40] + [3, 4] -> Sem prémio
   Aposta 59: [21, 26, 33, 38, 39] + [8, 9] -> Sem prémio
   Aposta 60: [29, 37, 38, 46, 49] + [4, 9] -> Sem prémio
   Aposta 61: [12, 21, 23, 27, 46] + [3, 6] -> Sem prémio
   Aposta 62: [17, 25, 27, 37, 44] + [3, 11] -> Sem prémio
   Aposta 63: [8, 9, 14, 26, 47] + [3, 5] -> Sem prémio
   Aposta 64: [16, 18, 45, 47, 50] + [6, 9] -> Sem prémio
   Aposta 65: [3, 21, 27, 31, 49] + [2, 9] -> Sem prémio
   Aposta 66: [10, 11, 41, 43, 45] + [4, 11] -> PRÉMIO 2+0
   Aposta 67: [17, 23, 31, 45, 50] + [1, 7] -> PRÉMIO 2+0
   Aposta 68: [8, 23, 31, 33, 50] + [5, 8] -> PRÉMIO 2+1
   Aposta 69: [1, 21, 41, 46, 49] + [1, 9] -> Sem prémio
   Aposta 70: [2, 5, 12, 22, 36] + [3, 9] -> Sem prémio
   Aposta 71: [7, 15, 20, 28, 40] + [1, 9] -> Sem prémio
   Aposta 72: [19, 23, 25, 40, 41] + [5, 9] -> Sem prémio
   Aposta 73: [7, 32, 44, 45, 49] + [5, 7] -> Sem prémio
   Aposta 74: [17, 30, 31, 41, 49] + [3, 11] -> Sem prémio
   Aposta 75: [15, 25, 29, 47, 50] + [8, 10] -> Sem prémio
   Aposta 76: [9, 13, 21, 33, 40] + [7, 11] -> Sem prémio
   Aposta 77: [5, 15, 20, 36, 39] + [2, 7] -> Sem prémio
   Aposta 78: [2, 28, 32, 36, 37] + [4, 8] -> Sem prémio
   Aposta 79: [2, 5, 24, 38, 44] + [1, 5] -> Sem prémio
   Aposta 80: [9, 11, 16, 23, 41] + [5, 8] -> Sem prémio
   Aposta 81: [6, 34, 44, 49, 50] + [2, 7] -> Sem prémio
   Aposta 82: [3, 11, 22, 46, 48] + [8, 12] -> Sem prémio
   Aposta 83: [21, 25, 36, 40, 49] + [4, 10] -> Sem prémio
   Aposta 84: [8, 25, 33, 36, 41] + [3, 11] -> Sem prémio
   Aposta 85: [12, 17, 34, 41, 44] + [5, 7] -> Sem prémio
   Aposta 86: [21, 22, 39, 45, 47] + [9, 11] -> Sem prémio
   Aposta 87: [10, 29, 37, 47, 48] + [8, 9] -> Sem prémio
   Aposta 88: [24, 30, 42, 44, 49] + [2, 11] -> Sem prémio
   Aposta 89: [1, 2, 12, 31, 43] + [2, 9] -> PRÉMIO 2+0
   Aposta 90: [2, 9, 15, 22, 40] + [4, 6] -> Sem prémio
   Aposta 91: [7, 24, 25, 28, 32] + [2, 3] -> Sem prémio
   Aposta 92: [19, 26, 34, 35, 47] + [1, 7] -> Sem prémio
   Aposta 93: [8, 9, 31, 43, 49] + [2, 10] -> Sem prémio
   Aposta 94: [2, 5, 29, 31, 45] + [5, 6] -> PRÉMIO 3+0
   Aposta 95: [12, 13, 18, 23, 44] + [9, 11] -> Sem prémio
   Aposta 96: [3, 18, 24, 46, 48] + [1, 10] -> Sem prémio
   Aposta 97: [13, 17, 23, 32, 48] + [4, 11] -> Sem prémio
   Aposta 98: [16, 36, 38, 46, 47] + [1, 12] -> Sem prémio
   Aposta 99: [12, 14, 16, 24, 36] + [6, 7] -> Sem prémio
   Aposta 100: [17, 19, 24, 28, 37] + [10, 12] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 3+0: 2 aposta(s)
   Prémio 2+1: 3 aposta(s)
   Prémio 2+0: 5 aposta(s)

