--- SIMULAÇÃO DE EUROMILHÕES (5 semanas, 100 apostas p/ sem) ---

Semana 1 - Chave Sorteada: Números [15, 34, 37, 42, 50] + Estrelas [2, 7]
   Aposta 40: [4, 5, 19, 38, 44] + [7, 9] -> Sem prémio
   Aposta 41: [1, 13, 20, 40, 43] + [2, 10] -> Sem prémio
   Aposta 42: [15, 16, 17, 37, 44] + [3, 12] -> Sem prémio
   Aposta 43: [8, 11, 12, 31, 35] + [2, 5] -> PRÉMIO 2+1
   Aposta 44: [8, 14, 18, 34, 42] + [5, 12] -> Sem prémio
   Aposta 45: [9, 22, 31, 38, 50] + [6, 8] -> Sem prémio
   Aposta 46: [6, 28, 33, 38, 40] + [5, 9] -> Sem prémio
   Aposta 47: [3, 4, 11, 16, 34] + [1, 12] -> Sem prémio
   Aposta 48: [15, 17, 27, 40, 49] + [4, 5] -> Sem prémio
   Aposta 49: [7, 17, 19, 31, 50] + [1, 2] -> Sem prémio
   Aposta 50: [2, 4, 13, 24, 25] + [7, 12] -> Sem prémio
   Aposta 51: [1, 9, 36, 39, 47] + [1, 9] -> Sem prémio
   Aposta 52: [20, 23, 29, 33, 38] + [5, 11] -> Sem prémio
   Aposta 53: [2, 10, 24, 28, 40] + [5, 7] -> Sem prémio
   Aposta 54: [6, 17, 19, 26, 39] + [8, 12] -> Sem prémio
   Aposta 55: [4, 9, 27, 43, 50] + [6, 8] -> Sem prémio
   Aposta 56: [2, 7, 8, 17, 42] + [8, 10] -> Sem prémio
   Aposta 57: [23, 37, 38, 39, 44] + [5, 10] -> Sem prémio
   Aposta 58: [22, 28, 34, 45, 50] + [4, 11] -> Sem prémio
   Aposta 59: [11, 13, 28, 38, 48] + [8, 10] -> Sem prémio
   Aposta 60: [1, 16, 21, 36, 38] + [1, 6] -> Sem prémio
   Aposta 61: [10, 23, 39, 43, 46] + [9, 10] -> Sem prémio
   Aposta 62: [6, 14, 15, 32, 43] + [2, 9] -> Sem prémio
   Aposta 63: [13, 19, 21, 31, 35] + [1, 4] -> Sem prémio
   Aposta 64: [5, 14, 18, 31, 42] + [8, 10] -> Sem prémio
   Aposta 65: [8, 28, 40, 44, 48] + [10, 11] -> Sem prémio
   Aposta 66: [5, 11, 20, 31, 44] + [2, 10] -> Sem prémio
   Aposta 67: [5, 6, 14, 26, 45] + [1, 11] -> Sem prémio
   Aposta 68: [21, 25, 34, 42, 48] + [9, 12] -> Sem prémio
   Aposta 69: [14, 16, 29, 34, 42] + [2, 9] -> Sem prémio
   Aposta 70: [14, 18, 39, 44, 48] + [4, 9] -> Sem prémio
   Aposta 71: [10, 33, 40, 44, 48] + [1, 7] -> Sem prémio
   Aposta 72: [13, 15, 20, 31, 45] + [6, 10] -> PRÉMIO 2+0
   Aposta 73: [15, 17, 28, 31, 49] + [8, 12] -> Sem prémio
   Aposta 74: [22, 28, 32, 35, 45] + [10, 11] -> Sem prémio
   Aposta 75: [11, 20, 21, 32, 37] + [2, 9] -> Sem prémio
   Aposta 76: [3, 13, 19, 23, 33] + [2, 8] -> Sem prémio
   Aposta 77: [2, 5, 41, 42, 48] + [1, 3] -> Sem prémio
   Aposta 78: [22, 25, 28, 35, 37] + [6, 7] -> Sem prémio
   Aposta 79: [8, 11, 17, 33, 47] + [4, 11] -> Sem prémio
   Aposta 80: [7, 13, 24, 26, 29] + [9, 11] -> Sem prémio
   Aposta 81: [2, 15, 27, 31, 39] + [2, 11] -> PRÉMIO 2+0
   Aposta 82: [20, 26, 38, 41, 46] + [3, 9] -> Sem prémio
   Aposta 83: [12, 25, 27, 30, 35] + [2, 4] -> Sem prémio
   Aposta 84: [20, 21, 32, 38, 48] + [9, 12] -> Sem prémio
   Aposta 85: [6, 19, 38, 45, 47] + [2, 10] -> Sem prémio
   Aposta 86: [3, 12, 23, 43, 48] + [3, 5] -> PRÉMIO 2+2
   Aposta 87: [4, 10, 20, 32, 36] + [9, 12] -> Sem prémio
   Aposta 88: [26, 28, 29, 42, 49] + [3, 8] -> Sem prémio
   Aposta 89: [5, 12, 23, 39, 47] + [4, 8] -> Sem prémio
   Aposta 90: [6, 17, 26, 46, 49] + [3, 9] -> Sem prémio
   Aposta 91: [5, 19, 35, 36, 39] + [4, 7] -> Sem prémio
   Aposta 92: [1, 25, 28, 32, 37] + [6, 12] -> Sem prémio
   Aposta 93: [10, 14, 27, 43, 46] + [4, 8] -> Sem prémio
   Aposta 94: [1, 18, 23, 34, 42] + [5, 9] -> Sem prémio
   Aposta 95: [4, 5, 6, 19, 42] + [7, 11] -> Sem prémio
   Aposta 96: [8, 35, 38, 46, 50] + [4, 11] -> Sem prémio
   Aposta 97: [10, 25, 35, 39, 46] + [8, 10] -> Sem prémio
   Aposta 98: [21, 25, 29, 39, 40] + [3, 10] -> Sem prémio
   Aposta 99: [11, 19, 36, 45, 47] + [1, 4] -> Sem prémio
   Aposta 100: [19, 25, 32, 33, 46] + [2, 5] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 2+2: 1 aposta(s)
   Prémio 2+1: 1 aposta(s)
   Prémio 2+0: 3 aposta(s)

Semana 5 - Chave Sorteada: Números [1, 5, 13, 20, 40] + Estrelas [3, 4]
  Apostas da semana:
   Aposta 01: [13, 16, 19, 25, 47] + [2, 4] -> Sem prémio
   Aposta 02: [9, 13, 26, 31, 48] + [9, 12] -> Sem prémio
   Aposta 03: [14, 38, 41, 42, 47] + [4, 8] -> Sem prémio
   Aposta 04: [4, 33, 42, 43, 49] + [5, 12] -> Sem prémio
   Aposta 05: [4, 20, 26, 27, 28] + [5, 10] -> Sem prémio
   Aposta 06: [16, 22, 35, 39, 43] + [4, 9] -> Sem prémio
   Aposta 07: [6, 29, 31, 42, 43] + [7, 9] -> Sem prémio
   Aposta 08: [9, 20, 31, 37, 40] + [3, 6] -> PRÉMIO 2+1
   Aposta 09: [11, 12, 40, 41, 45] + [2, 11] -> Sem prémio
   Aposta 10: [11, 12, 14, 20, 21] + [4, 11] -> Sem prémio
   Aposta 11: [2, 9, 14, 17, 42] + [2, 10] -> Sem prémio
   Aposta 12: [2, 5, 10, 23, 26] + [4, 5] -> Sem prémio
   Aposta 13: [8, 36, 37, 40, 47] + [1, 6] -> Sem prémio
   Aposta 14: [5, 8, 25, 40, 42] + [6, 10] -> PRÉMIO 2+0
   Aposta 15: [3, 10, 16, 32, 34] + [4, 7] -> Sem prémio
   Aposta 16: [1, 3, 10, 35, 38] + [2, 11] -> Sem prémio
   Aposta 17: [11, 23, 25, 29, 38] + [6, 8] -> Sem prémio
   Aposta 18: [7, 15, 27, 38, 41] + [5, 12] -> Sem prémio
   Aposta 19: [4, 12, 20, 23, 35] + [4, 10] -> Sem prémio
   Aposta 20: [2, 21, 32, 44, 47] + [9, 10] -> Sem prémio
   Aposta 21: [9, 12, 26, 38, 45] + [7, 8] -> Sem prémio
   Aposta 22: [2, 11, 15, 23, 46] + [3, 4] -> Sem prémio
   Aposta 23: [7, 16, 17, 18, 32] + [6, 7] -> Sem prémio
   Aposta 24: [8, 15, 27, 29, 47] + [4, 10] -> Sem prémio
   Aposta 25: [16, 17, 18, 25, 28] + [8, 9] -> Sem prémio
   Aposta 26: [2, 4, 17, 22, 33] + [4, 10] -> Sem prémio
   Aposta 27: [12, 24, 28, 30, 44] + [5, 9] -> Sem prémio
   Aposta 28: [15, 16, 29, 40, 45] + [8, 12] -> Sem prémio
   Aposta 29: [18, 23, 32, 36, 41] + [1, 3] -> Sem prémio
   Aposta 30: [4, 8, 19, 43, 45] + [6, 10] -> Sem prémio
   Aposta 31: [10, 11, 35, 39, 45] + [7, 12] -> Sem prémio
   Aposta 32: [13, 14, 15, 26, 39] + [6, 12] -> Sem prémio
   Aposta 33: [5, 12, 18, 23, 30] + [10, 11] -> Sem prémio
   Aposta 34: [15, 22, 24, 37, 49] + [3, 12] -> Sem prémio
   Aposta 35: [1, 32, 37, 39, 42] + [2, 11] -> Sem prémio
   Aposta 36: [19, 26, 30, 34, 41] + [6, 11] -> Sem prémio
   Aposta 37: [12, 18, 20, 31, 40] + [2, 11] -> PRÉMIO 2+0
   Aposta 38: [30, 36, 42, 46, 47] + [7, 10] -> Sem prémio
   Aposta 39: [20, 22, 33, 41, 44] + [1, 12] -> Sem prémio
   Aposta 40: [8, 21, 29, 46, 48] + [4, 5] -> Sem prémio
   Aposta 41: [2, 21, 22, 24, 39] + [3, 6] -> Sem prémio
   Aposta 42: [5, 11, 22, 34, 47] + [5, 6] -> Sem prémio
   Aposta 43: [2, 3, 12, 42, 46] + [2, 3] -> Sem prémio
   Aposta 44: [10, 21, 34, 42, 44] + [2, 3] -> Sem prémio
   Aposta 45: [29, 33, 35, 46, 50] + [8, 12] -> Sem prémio
   Aposta 46: [5, 14, 17, 32, 38] + [6, 7] -> Sem prémio
   Aposta 47: [1, 3, 6, 32, 45] + [1, 3] -> Sem prémio
   Aposta 48: [7, 8, 10, 26, 29] + [3, 10] -> Sem prémio
   Aposta 49: [6, 38, 45, 47, 49] + [1, 9] -> Sem prémio
   Aposta 50: [2, 14, 22, 23, 50] + [2, 10] -> Sem prémio
   Aposta 51: [4, 34, 40, 44, 45] + [5, 9] -> Sem prémio
   Aposta 52: [19, 32, 36, 44, 49] + [7, 8] -> Sem prémio
   Aposta 53: [21, 22, 28, 44, 47] + [1, 4] -> Sem prémio
   Aposta 54: [16, 25, 26, 32, 45] + [3, 5] -> Sem prémio
   Aposta 55: [3, 11, 25, 28, 42] + [2, 6] -> Sem prémio
   Aposta 56: [1, 6, 7, 14, 33] + [8, 10] -> Sem prémio
   Aposta 57: [1, 10, 22, 43, 46] + [5, 11] -> Sem prémio
   Aposta 58: [1, 11, 12, 42, 47] + [4, 8] -> Sem prémio
   Aposta 59: [1, 4, 21, 22, 38] + [2, 5] -> Sem prémio
   Aposta 60: [4, 9, 22, 34, 43] + [2, 3] -> Sem prémio
   Aposta 61: [10, 12, 15, 32, 45] + [6, 10] -> Sem prémio
   Aposta 62: [10, 28, 32, 46, 47] + [1, 7] -> Sem prémio
   Aposta 63: [28, 45, 47, 48, 50] + [3, 6] -> Sem prémio
   Aposta 64: [5, 14, 21, 35, 44] + [2, 7] -> Sem prémio
   Aposta 65: [2, 4, 7, 44, 49] + [1, 4] -> Sem prémio
   Aposta 66: [12, 13, 44, 45, 47] + [7, 9] -> Sem prémio
   Aposta 67: [10, 24, 41, 42, 43] + [8, 10] -> Sem prémio
   Aposta 68: [15, 23, 24, 26, 50] + [7, 12] -> Sem prémio
   Aposta 69: [5, 25, 45, 46, 49] + [7, 10] -> Sem prémio
   Aposta 70: [7, 15, 17, 22, 29] + [2, 12] -> Sem prémio
   Aposta 71: [15, 18, 25, 26, 43] + [3, 12] -> Sem prémio
   Aposta 72: [12, 13, 16, 21, 39] + [4, 8] -> Sem prémio
   Aposta 73: [3, 10, 14, 23, 41] + [8, 12] -> Sem prémio
   Aposta 74: [4, 24, 31, 33, 43] + [8, 11] -> Sem prémio
   Aposta 75: [10, 14, 19, 21, 27] + [11, 12] -> Sem prémio
   Aposta 76: [22, 25, 34, 45, 47] + [2, 7] -> Sem prémio
   Aposta 77: [8, 13, 25, 36, 39] + [2, 4] -> Sem prémio
   Aposta 78: [1, 16, 21, 34, 42] + [4, 6] -> Sem prémio
   Aposta 79: [11, 34, 39, 49, 50] + [4, 5] -> Sem prémio
   Aposta 80: [1, 12, 19, 23, 33] + [1, 12] -> Sem prémio
   Aposta 81: [7, 10, 20, 41, 50] + [6, 12] -> Sem prémio
   Aposta 82: [6, 7, 8, 45, 48] + [4, 10] -> Sem prémio
   Aposta 83: [11, 23, 29, 31, 32] + [1, 8] -> Sem prémio
   Aposta 84: [24, 35, 36, 37, 49] + [1, 6] -> Sem prémio
   Aposta 85: [15, 27, 28, 29, 34] + [8, 10] -> Sem prémio
   Aposta 86: [9, 12, 36, 38, 46] + [1, 10] -> Sem prémio
   Aposta 87: [7, 15, 16, 25, 40] + [3, 7] -> Sem prémio
   Aposta 88: [1, 16, 21, 25, 45] + [7, 9] -> Sem prémio
   Aposta 89: [17, 20, 23, 29, 31] + [8, 11] -> Sem prémio
   Aposta 90: [3, 33, 41, 44, 45] + [2, 11] -> Sem prémio
   Aposta 91: [8, 18, 28, 31, 44] + [1, 5] -> Sem prémio
   Aposta 92: [2, 8, 22, 34, 35] + [2, 8] -> Sem prémio
   Aposta 93: [5, 15, 28, 29, 41] + [3, 12] -> Sem prémio
   Aposta 94: [7, 18, 25, 28, 32] + [2, 10] -> Sem prémio
   Aposta 95: [18, 26, 44, 49, 50] + [6, 12] -> Sem prémio
   Aposta 96: [5, 21, 29, 33, 40] + [2, 3] -> PRÉMIO 2+1
   Aposta 97: [9, 23, 24, 33, 48] + [3, 12] -> Sem prémio
   Aposta 98: [18, 24, 31, 40, 41] + [2, 7] -> Sem prémio
   Aposta 99: [4, 9, 16, 20, 29] + [2, 11] -> Sem prémio
   Aposta 100: [8, 18, 19, 37, 48] + [11, 12] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 2+1: 2 aposta(s)
   Prémio 2+0: 2 aposta(s)

