--- SIMULAÇÃO DE EUROMILHÕES (5 semanas, 100 apostas p/ sem) ---

Semana 1 - Chave Sorteada: Números [4, 5, 8, 39, 42] + Estrelas [1, 11]
   Aposta 39: [5, 7, 9, 20, 47] + [4, 6] -> Sem prémio
   Aposta 40: [19, 20, 25, 32, 40] + [8, 9] -> Sem prémio
   Aposta 41: [13, 17, 18, 24, 36] + [7, 10] -> PRÉMIO 2+1
   Aposta 42: [6, 17, 29, 33, 40] + [8, 9] -> Sem prémio
   Aposta 43: [14, 16, 32, 44, 45] + [6, 7] -> Sem prémio
   Aposta 44: [2, 10, 29, 35, 43] + [4, 7] -> Sem prémio
   Aposta 45: [11, 25, 34, 41, 42] + [2, 12] -> Sem prémio
   Aposta 46: [9, 17, 22, 49, 50] + [1, 10] -> Sem prémio
   Aposta 47: [13, 25, 33, 41, 47] + [4, 10] -> Sem prémio
   Aposta 48: [1, 18, 30, 35, 42] + [1, 5] -> Sem prémio
   Aposta 49: [4, 14, 19, 45, 50] + [7, 9] -> Sem prémio
   Aposta 50: [7, 13, 18, 27, 33] + [2, 9] -> Sem prémio
   Aposta 51: [21, 35, 36, 38, 49] + [2, 4] -> Sem prémio
   Aposta 52: [10, 15, 18, 21, 22] + [8, 9] -> Sem prémio
   Aposta 53: [10, 14, 21, 40, 49] + [2, 10] -> Sem prémio
   Aposta 54: [28, 32, 41, 45, 46] + [4, 10] -> Sem prémio
   Aposta 55: [6, 10, 39, 49, 50] + [1, 3] -> Sem prémio
   Aposta 56: [11, 12, 20, 30, 36] + [4, 10] -> Sem prémio
   Aposta 57: [4, 6, 31, 33, 34] + [2, 3] -> Sem prémio
   Aposta 58: [11, 13, 26, 27, 46] + [2, 3] -> Sem prémio
   Aposta 59: [10, 11, 26, 32, 42] + [5, 10] -> Sem prémio
   Aposta 60: [8, 23, 25, 31, 38] + [6, 10] -> Sem prémio
   Aposta 61: [23, 28, 38, 46, 47] + [3, 8] -> Sem prémio
   Aposta 62: [1, 9, 29, 34, 36] + [4, 8] -> Sem prémio
   Aposta 63: [10, 14, 20, 28, 43] + [3, 4] -> Sem prémio
   Aposta 64: [8, 23, 26, 29, 48] + [4, 7] -> Sem prémio
   Aposta 65: [6, 23, 30, 46, 48] + [1, 8] -> Sem prémio
   Aposta 66: [1, 7, 17, 27, 46] + [9, 12] -> Sem prémio
   Aposta 67: [6, 11, 15, 18, 43] + [4, 5] -> Sem prémio
   Aposta 68: [6, 7, 10, 15, 26] + [9, 12] -> Sem prémio
   Aposta 69: [7, 11, 13, 15, 44] + [8, 12] -> PRÉMIO 2+0
   Aposta 70: [5, 19, 28, 33, 38] + [5, 10] -> Sem prémio
   Aposta 71: [21, 26, 35, 37, 49] + [5, 6] -> Sem prémio
   Aposta 72: [1, 9, 14, 38, 42] + [2, 11] -> Sem prémio
   Aposta 73: [4, 23, 27, 36, 50] + [4, 12] -> Sem prémio
   Aposta 74: [2, 15, 17, 46, 48] + [4, 11] -> PRÉMIO 2+0
   Aposta 75: [6, 14, 23, 34, 44] + [6, 7] -> Sem prémio
   Aposta 76: [1, 14, 19, 40, 44] + [5, 9] -> Sem prémio
   Aposta 77: [24, 31, 32, 49, 50] + [3, 7] -> Sem prémio
   Aposta 78: [2, 6, 7, 24, 40] + [1, 6] -> Sem prémio
   Aposta 79: [22, 28, 30, 40, 46] + [6, 11] -> Sem prémio
   Aposta 80: [1, 8, 14, 21, 45] + [2, 4] -> Sem prémio
   Aposta 81: [3, 4, 22, 35, 39] + [6, 12] -> Sem prémio
   Aposta 82: [26, 32, 34, 38, 40] + [2, 3] -> Sem prémio
   Aposta 83: [10, 22, 24, 29, 41] + [4, 7] -> Sem prémio
   Aposta 84: [10, 20, 21, 22, 29] + [1, 11] -> Sem prémio
   Aposta 85: [8, 9, 12, 17, 38] + [2, 11] -> Sem prémio
   Aposta 86: [21, 22, 30, 46, 47] + [1, 4] -> Sem prémio
   Aposta 87: [14, 18, 23, 28, 34] + [3, 5] -> Sem prémio
   Aposta 88: [3, 21, 26, 29, 37] + [6, 10] -> Sem prémio
   Aposta 89: [2, 3, 6, 31, 46] + [3, 5] -> Sem prémio
   Aposta 90: [9, 17, 20, 26, 48] + [2, 9] -> Sem prémio
   Aposta 91: [16, 23, 32, 44, 49] + [8, 12] -> Sem prémio
   Aposta 92: [2, 6, 21, 27, 36] + [1, 4] -> Sem prémio
   Aposta 93: [21, 29, 33, 40, 43] + [7, 12] -> Sem prémio
   Aposta 94: [7, 13, 42, 43, 46] + [2, 8] -> Sem prémio
   Aposta 95: [3, 17, 32, 49, 50] + [4, 7] -> Sem prémio
   Aposta 96: [9, 10, 14, 24, 44] + [3, 10] -> Sem prémio
   Aposta 97: [7, 17, 41, 42, 50] + [5, 9] -> Sem prémio
   Aposta 98: [6, 29, 41, 47, 49] + [6, 10] -> Sem prémio
   Aposta 99: [3, 13, 23, 33, 41] + [3, 7] -> Sem prémio
   Aposta 100: [1, 6, 18, 29, 39] + [9, 11] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 2+1: 3 aposta(s)
   Prémio 2+0: 3 aposta(s)

Semana 5 - Chave Sorteada: Números [8, 26, 27, 28, 31] + Estrelas [8, 11]
  Apostas da semana:
   Aposta 01: [3, 6, 13, 14, 46] + [1, 10] -> Sem prémio
   Aposta 02: [10, 24, 33, 39, 41] + [5, 9] -> Sem prémio
   Aposta 03: [21, 31, 39, 42, 46] + [1, 10] -> Sem prémio
   Aposta 04: [2, 26, 38, 42, 47] + [4, 8] -> Sem prémio
   Aposta 05: [14, 16, 38, 42, 43] + [8, 12] -> Sem prémio
   Aposta 06: [8, 21, 22, 27, 28] + [5, 11] -> PRÉMIO 3+1
   Aposta 07: [6, 7, 45, 48, 50] + [4, 11] -> Sem prémio
   Aposta 08: [7, 8, 11, 14, 15] + [1, 5] -> Sem prémio
   Aposta 09: [15, 17, 24, 35, 48] + [3, 11] -> Sem prémio
   Aposta 10: [15, 33, 34, 36, 44] + [9, 11] -> Sem prémio
   Aposta 11: [17, 24, 34, 39, 44] + [3, 4] -> Sem prémio
   Aposta 12: [7, 12, 31, 36, 48] + [4, 5] -> Sem prémio
   Aposta 13: [33, 38, 40, 46, 47] + [1, 7] -> Sem prémio
   Aposta 14: [3, 5, 14, 18, 26] + [2, 6] -> Sem prémio
   Aposta 15: [18, 32, 35, 41, 48] + [9, 12] -> Sem prémio
   Aposta 16: [14, 26, 35, 38, 47] + [1, 2] -> Sem prémio
   Aposta 17: [5, 11, 15, 38, 44] + [10, 12] -> Sem prémio
   Aposta 18: [14, 19, 22, 32, 46] + [2, 7] -> Sem prémio
   Aposta 19: [5, 14, 21, 24, 26] + [9, 12] -> Sem prémio
   Aposta 20: [3, 20, 23, 33, 40] + [2, 8] -> Sem prémio
   Aposta 21: [5, 23, 30, 39, 47] + [3, 5] -> Sem prémio
   Aposta 22: [21, 38, 39, 41, 42] + [1, 11] -> Sem prémio
   Aposta 23: [6, 24, 31, 49, 50] + [1, 3] -> Sem prémio
   Aposta 24: [11, 14, 23, 34, 39] + [7, 11] -> Sem prémio
   Aposta 25: [13, 21, 22, 33, 39] + [1, 5] -> Sem prémio
   Aposta 26: [12, 26, 29, 33, 46] + [4, 9] -> Sem prémio
   Aposta 27: [3, 12, 24, 41, 46] + [2, 3] -> Sem prémio
   Aposta 28: [8, 20, 25, 47, 49] + [1, 4] -> Sem prémio
   Aposta 29: [3, 4, 18, 29, 32] + [7, 12] -> Sem prémio
   Aposta 30: [4, 9, 24, 41, 50] + [1, 10] -> Sem prémio
   Aposta 31: [1, 2, 5, 8, 11] + [3, 6] -> Sem prémio
   Aposta 32: [6, 11, 36, 38, 45] + [6, 11] -> Sem prémio
   Aposta 33: [1, 5, 9, 14, 16] + [11, 12] -> Sem prémio
   Aposta 34: [6, 9, 24, 32, 34] + [1, 2] -> Sem prémio
   Aposta 35: [4, 21, 24, 40, 46] + [5, 6] -> Sem prémio
   Aposta 36: [26, 27, 33, 36, 38] + [4, 6] -> PRÉMIO 2+0
   Aposta 37: [8, 20, 23, 34, 48] + [6, 7] -> Sem prémio
   Aposta 38: [9, 29, 33, 35, 42] + [6, 11] -> Sem prémio
   Aposta 39: [3, 10, 21, 28, 29] + [2, 7] -> Sem prémio
   Aposta 40: [8, 23, 30, 44, 47] + [7, 11] -> Sem prémio
   Aposta 41: [11, 26, 36, 40, 41] + [4, 10] -> Sem prémio
   Aposta 42: [9, 10, 16, 18, 49] + [9, 12] -> Sem prémio
   Aposta 43: [3, 22, 27, 28, 41] + [2, 6] -> PRÉMIO 2+0
   Aposta 44: [10, 12, 21, 36, 46] + [3, 6] -> Sem prémio
   Aposta 45: [4, 15, 32, 41, 48] + [3, 11] -> Sem prémio
   Aposta 46: [2, 14, 27, 28, 44] + [1, 8] -> PRÉMIO 2+1
   Aposta 47: [14, 24, 27, 41, 44] + [8, 12] -> Sem prémio
   Aposta 48: [11, 15, 33, 39, 49] + [3, 8] -> Sem prémio
   Aposta 49: [4, 10, 12, 25, 34] + [4, 12] -> Sem prémio
   Aposta 50: [13, 23, 24, 25, 49] + [3, 7] -> Sem prémio
   Aposta 51: [9, 12, 23, 33, 34] + [1, 2] -> Sem prémio
   Aposta 52: [9, 15, 18, 38, 42] + [9, 10] -> Sem prémio
   Aposta 53: [2, 10, 17, 29, 32] + [2, 3] -> Sem prémio
   Aposta 54: [1, 7, 8, 32, 40] + [3, 6] -> Sem prémio
   Aposta 55: [11, 15, 21, 34, 43] + [2, 5] -> Sem prémio
   Aposta 56: [5, 14, 20, 26, 46] + [7, 8] -> Sem prémio
   Aposta 57: [1, 10, 14, 25, 40] + [2, 8] -> Sem prémio
   Aposta 58: [10, 20, 30, 31, 38] + [7, 10] -> Sem prémio
   Aposta 59: [17, 20, 23, 36, 50] + [2, 10] -> Sem prémio
   Aposta 60: [19, 25, 36, 37, 47] + [5, 10] -> Sem prémio
   Aposta 61: [1, 2, 40, 41, 46] + [2, 11] -> Sem prémio
   Aposta 62: [1, 5, 37, 43, 46] + [4, 9] -> Sem prémio
   Aposta 63: [10, 21, 23, 26, 39] + [6, 12] -> Sem prémio
   Aposta 64: [3, 24, 35, 36, 43] + [6, 7] -> Sem prémio
   Aposta 65: [28, 38, 42, 43, 46] + [7, 9] -> Sem prémio
   Aposta 66: [9, 21, 27, 39, 41] + [1, 11] -> Sem prémio
   Aposta 67: [1, 2, 3, 25, 43] + [8, 10] -> Sem prémio
   Aposta 68: [1, 16, 21, 22, 49] + [1, 4] -> Sem prémio
   Aposta 69: [10, 16, 31, 43, 47] + [8, 12] -> Sem prémio
   Aposta 70: [4, 6, 15, 18, 50] + [3, 8] -> Sem prémio
   Aposta 71: [18, 32, 39, 42, 45] + [1, 10] -> Sem prémio
   Aposta 72: [10, 18, 21, 35, 49] + [1, 10] -> Sem prémio
   Aposta 73: [2, 6, 21, 33, 44] + [6, 7] -> Sem prémio
   Aposta 74: [3, 21, 32, 42, 46] + [4, 7] -> Sem prémio
   Aposta 75: [1, 15, 29, 32, 34] + [7, 9] -> Sem prémio
   Aposta 76: [2, 14, 24, 39, 40] + [10, 12] -> Sem prémio
   Aposta 77: [1, 5, 20, 34, 40] + [2, 4] -> Sem prémio
   Aposta 78: [2, 13, 15, 19, 22] + [4, 7] -> Sem prémio
   Aposta 79: [3, 18, 24, 33, 49] + [7, 12] -> Sem prémio
   Aposta 80: [2, 8, 15, 21, 47] + [3, 12] -> Sem prémio
   Aposta 81: [3, 14, 27, 34, 48] + [1, 5] -> Sem prémio
   Aposta 82: [1, 17, 19, 34, 49] + [5, 11] -> Sem prémio
   Aposta 83: [6, 21, 26, 28, 29] + [8, 10] -> PRÉMIO 2+1
   Aposta 84: [4, 5, 13, 33, 44] + [8, 10] -> Sem prémio
   Aposta 85: [13, 28, 38, 39, 41] + [6, 7] -> Sem prémio
   Aposta 86: [6, 19, 38, 42, 47] + [2, 3] -> Sem prémio
   Aposta 87: [7, 14, 15, 30, 47] + [5, 11] -> Sem prémio
   Aposta 88: [3, 20, 26, 33, 46] + [3, 12] -> Sem prémio
   Aposta 89: [2, 6, 8, 43, 50] + [2, 9] -> Sem prémio
   Aposta 90: [2, 4, 15, 24, 34] + [1, 10] -> Sem prémio
   Aposta 91: [6, 8, 15, 28, 47] + [10, 11] -> PRÉMIO 2+1
   Aposta 92: [1, 27, 35, 40, 50] + [4, 5] -> Sem prémio
   Aposta 93: [27, 28, 31, 38, 48] + [9, 11] -> PRÉMIO 3+1
   Aposta 94: [1, 4, 14, 30, 32] + [1, 11] -> Sem prémio
   Aposta 95: [10, 16, 20, 31, 41] + [2, 12] -> Sem prémio
   Aposta 96: [2, 9, 11, 36, 45] + [6, 10] -> Sem prémio
   Aposta 97: [4, 20, 28, 42, 47] + [3, 7] -> Sem prémio
   Aposta 98: [21, 33, 34, 38, 44] + [1, 2] -> Sem prémio
   Aposta 99: [5, 33, 35, 43, 47] + [9, 12] -> Sem prémio
   Aposta 100: [7, 12, 19, 22, 33] + [7, 8] -> Sem prémio

  Resumo dos prémios das 100 apostas:
   Prémio 3+1: 2 aposta(s)
   Prémio 2+1: 3 aposta(s)
   Prémio 2+0: 2 aposta(s)

